w_20d,w_30d,w_50d,w_100d,w_200d,w_365d,long_sharpe,long_avg,spread_sharpe,spread_avg,win_rate,n_dates
0,0,10,10,50,30,0.17223761975765228,0.030248815193772316,0.05983022227883339,0.0150748947635293,0.658999788985018,4739
0,0,10,40,10,40,0.17208462953567505,0.030182935297489166,0.07014213502407074,0.017218612134456635,0.6552015193078708,4739
0,0,0,90,10,0,0.1720169335603714,0.03419319540262222,0.07263217121362686,0.018287470564246178,0.6286136315678413,4739
0,0,10,0,40,50,0.1719699651002884,0.030067438259720802,0.060288358479738235,0.015199068002402782,0.6526693395231061,4739
0,0,10,60,0,30,0.17187653481960297,0.03062514029443264,0.07220534235239029,0.017505040392279625,0.6554125342899346,4739
0,0,10,60,20,10,0.1715073585510254,0.031215544790029526,0.06588221341371536,0.016264168545603752,0.6509812196665963,4739
10,0,0,10,60,20,0.17150282859802246,0.030083663761615753,0.056347887963056564,0.014014126732945442,0.6505591897024688,4739
0,10,0,20,60,10,0.17142987251281738,0.030380912125110626,0.05946598947048187,0.014760585501790047,0.6522473095589787,4739
10,0,0,0,70,20,0.17140445113182068,0.03035716526210308,0.05702284350991249,0.01421984564512968,0.6495041147921502,4739
0,0,10,50,40,0,0.17125533521175385,0.031707871705293655,0.057040970772504807,0.01410619169473648,0.646549905043258,4739
0,0,10,30,20,40,0.17114953696727753,0.030028408393263817,0.06605646014213562,0.01638158969581127,0.6602658788774003,4739
0,0,20,0,60,20,0.17093904316425323,0.03053164854645729,0.059231437742710114,0.014639177359640598,0.654357459379616,4739
10,0,0,40,10,40,0.1709149181842804,0.02968490682542324,0.06984256953001022,0.01689172349870205,0.653513399451361,4739
0,10,10,0,70,10,0.17089085280895233,0.02991366945207119,0.05445177108049393,0.01336751040071249,0.653513399451361,4739
0,0,0,0,0,100,0.1708778738975525,0.031172852963209152,0.0657963901758194,0.01624099537730217,0.6357881409580081,4739
10,0,0,20,50,20,0.17087209224700928,0.030077330768108368,0.06119861826300621,0.015066562220454216,0.6530913694872336,4739
10,0,0,30,30,30,0.17085634171962738,0.030068162828683853,0.06575890630483627,0.016129812225699425,0.6568896391643807,4739
