fold,oos,weights_label,fwd,spread_sharpe,long_avg,spread_avg,long_sharpe,win_rate
2,2015-06-23/2016-06-22,equal_4tf_short,fwd_250d,0.013662956655025482,0.1294996738433838,0.0016967816045507789,0.8276559114456177,0.7813765182186235
2,2015-06-23/2016-06-22,long_biased,fwd_5d,-0.23448772728443146,-0.010652349330484867,-0.010255128145217896,-0.20322710275650024,0.4574898785425101
2,2015-06-23/2016-06-22,long_biased,fwd_20d,-0.23984968662261963,-0.022157181054353714,-0.014456367120146751,-0.3656767010688782,0.5020242914979757
2,2015-06-23/2016-06-22,long_biased,fwd_60d,-0.24165178835391998,-0.021319042891263962,-0.015793122351169586,-0.20775547623634338,0.5263157894736842
2,2015-06-23/2016-06-22,long_biased,fwd_120d,0.16934342682361603,0.022294361144304276,0.014754120260477066,0.1558879315853119,0.4979757085020243
2,2015-06-23/2016-06-22,long_biased,fwd_250d,-0.38120320439338684,0.13146252930164337,-0.06679549813270569,0.7570280432701111,0.8421052631578947
3,2016-06-23/2017-06-22,opt,fwd_5d,0.12293214350938797,0.006622164975851774,0.002203464275225997,0.39468809962272644,0.659919028340081
3,2016-06-23/2017-06-22,opt,fwd_20d,0.4078800678253174,0.027248064056038857,0.015856411308050156,0.8275614380836487,0.7975708502024291
3,2016-06-23/2017-06-22,opt,fwd_60d,0.429839164018631,0.07392367720603943,0.04103919863700867,1.4940823316574097,0.9311740890688259
3,2016-06-23/2017-06-22,opt,fwd_120d,0.6477174758911133,0.1772296279668808,0.11360269784927368,1.6579523086547852,0.9878542510121457
3,2016-06-23/2017-06-22,opt,fwd_250d,1.662962555885315,0.3862389028072357,0.30591240525245667,3.0643820762634277,1.0
